ID,NAME,PHONENUMBER,ADDRESS,CITY,STATE,PHONEAREACODE,STATE_ENCODED_0,STATE_ENCODED_1,CITY_ENCODED
1450000000208,Bakersfield,(630) 568-3615,"330 E. Ogden Avenue, IL",Illinois,IL,630568,0,1,675451.362624407
1450000000209,BakeryKiev,(718) 769-2626,"2824 Coney Island Ave, Brooklyn, NY",Brooklyn,NY,718769,0,3,650862.5810548888
1450000000210,BakeryRzeszowska,(718) 383-8141,"948 Manhattan Avenue, Brooklyn, NY",Brooklyn,NY,718383,0,3,650862.5810548888
1450000000211,BalboaThaiFood,(818) 832-4786,"11872 Balboa Blvd, Granada Hills, CA",Granada Hills,CA,818832,0,2,586729.9000384951
1450000000212,BaldwinStreetGrille,(608) 442-8400,"1304 E Washington Ave, Madison, WI",Madison,WI,608442,0,4,609773.4410629224
1450000000213,Baluchis,(718) 832-5555,"527 Smith Street, Brooklyn, NY",Brooklyn,NY,718832,0,3,650862.5810548888
1450000000214,BananaLeaf,(626) 309-0209,"5835 Temple City Blvd, CA",California,CA,626309,0,2,551976.7988543888
1450000000215,BandungIndonesianRestaurant,(608) 255-6910,"600 Williamson St, Madison, WI",Madison,WI,608255,0,4,609773.4410629224
1450000000216,BangkokCuisine,(608) 250-6280,"600 Williamson St., Madison, WI",Madison,WI,608250,0,4,609773.4410629224
1450000000217,BangkokHouse,(212) 541-5943,"360 West 46th Street, New York, NY, NY",New York,NY,212541,0,3,268251.2127659576
1450000000218,BangkokTasty,(718) 545-8204,"29-06 23rd Avenue, Queens, NY, NY",Queens,NY,718545,0,3,708294.8666243096
1450000000219,BanushisBarandGrill,(608) 873-3700,"800 Nygaard St, Stoughton, WI",Stoughton,WI,608873,0,4,563467.3043763577
1450000000220,Bar587,(415) 817-1712,"587 Post Street, San Francisco, CA",San Francisco,CA,415817,0,2,423290.6819966108
1450000000221,BarNan,(646) 964-4357,"63 Gansevoort Street, New York, NY",New York,NY,646964,0,3,268251.2127659576
1450000000222,BarPastoral,(773) 472-4781,"2947 N. Broadway Street, Chicago, IL",Chicago,IL,773472,0,1,602096.4060475162
1450000000223,BarSiena,(312) 492-7775,"832 W. Randolph Street, Chicago, IL",Chicago,IL,312492,0,1,602096.4060475162
1450000000224,Barbounia,(212) 995-0242,"250 Park Avenue South, New York, NY",New York,NY,212995,0,3,268251.2127659576
1450000000225,Bari,(312) 666-0730,"1120 W. Grand Avenue, Chicago, IL",Chicago,IL,312666,0,1,602096.4060475162
1450000000226,BarneysBeanery,(818) 524-2912,"250 N 1st St, Burbank, CA",Burbank,CA,818524,0,2,602895.3027429222
1450000000227,BarneysPizzeria,(773) 672-5100,"11101 S. Halsted Street, IL",Chicago,IL,773672,0,1,602096.4060475162
1450000000228,Barraca,(212) 462-0080,"81 Greenwich Avenue, New York, NY",New York,NY,212462,0,3,268251.2127659576
1450000000229,Barracuda,(650) 548-0300,"347 Primrose Road, Burlingame, CA",Burlingame,CA,650548,0,2,565535.2260301362
1450000000230,BarrioFiesta,(408) 227-9000,"5560 Monterey Road, San Jose, CA",San Jose,CA,408227,0,2,458018.6952286013
1450000000231,BarriquesWineCave,(608) 284-9463,"1831 Monroe St, Madison, WI",Madison,WI,608284,0,4,609773.4410629224
1450000000232,BarriquesCoffee,(608) 268-6264,"127 W Washington Ave, Madison, WI",Madison,WI,608268,0,4,609773.4410629224
1450000000233,BartlettHall,(415) 433-4332,"242 O' Farrell Street, San Francisco, CA",San Francisco,CA,415433,0,2,423290.6819966108
1450000000234,BartolisPizzeria,(773) 248-0455,"1955 W. Addison Street, Chicago, IL",Chicago,IL,773248,0,1,602096.4060475162
1450000000235,BartolinosItalianRistorante,(718) 728-7522,"34-15 Broadway, Queens, NY",Queens,NY,718728,0,3,708294.8666243096
1450000000236,BaruirsCoffeeStore,(718) 784-0842,"4007 Queens Blvd, Sunnyside, NY",Sunnyside,NY,718784,0,3,585385.9074266864
1450000000237,BasilLeafCafe,(773) 935-3388,"2465 N. Clark Street, Chicago, IL",Chicago,IL,773935,0,1,602096.4060475162
1450000000238,Baskin,(847) 668-6842,"801 W. Diversey Parkway, Chicago, IL",Chicago,IL,847668,0,1,602096.4060475162
1450000000239,BaskinRobbins,(925) 828-6033,"7225 Regional Street, Dublin, CA",Dublin,CA,925828,0,2,623030.3942658074
1450000000240,BaskinRobbins,(408) 224-3131,"5647 Cottle Road, San Jose, CA",San Jose,CA,408224,0,2,458018.6952286013
1450000000241,BaskinRobbins,(510) 521-8800,"1650 Park Street, Alameda, CA",Alameda,CA,510521,0,2,542043.2911589416
1450000000242,BaskinRobbins,(925) 463-3161,"4001 Santa Rita Road, Suite 2, Pleasanton, CA",Pleasanton,CA,925463,0,2,727544.9648622314
1450000000243,BaskinRobbins,(925) 371-7031,"4323 First Street, Livermore, CA",Livermore,CA,925371,0,2,597448.8878324942
1450000000244,BatterBerries,(773) 248-7710,"2748 N. Lincoln Avenue, Chicago, IL",Chicago,IL,773248,0,1,602096.4060475162
1450000000245,Batterfish,(818) 907-7305,"16200 Ventura Blvd, Los Angeles, CA",Los Angeles,CA,818907,0,2,305365.81018923124
1450000000246,BaulDadaJhalMuriShop,1244,"3707 73rd St, Jackson Heights, NY",Jackson Heights,NY,718899,0,3,597461.5182685404
1450000000247,BavarianLodge,(630) 241-4701,"1800 Ogden Avenue, Lisle, IL",Lisle,IL,630241,0,1,561118.6875007969
1450000000248,BBQChicken,(213) 739-1047,"698 S Vermont Ave # 101, Los Angeles, CA",Los Angeles,CA,213739,0,2,305365.81018923124
1450000000249,BeachsideCoffeeBarKitchen,(415) 682-4961,"4300 Judah Street, San Francisco, CA",San Francisco,CA,415682,0,2,423290.6819966108
1450000000250,BeanBean,(212) 422-8083,"71 Broadway, New York, NY",New York,NY,212422,0,3,268251.2127659576
1450000000253,BeansnCream,(608) 837-7737,"345 Cannery Square, Sun Prairie, WI",Sun Prairie,WI,608837,0,4,567097.1797473603
1450000000254,BeardPapas,(212) 799-3770,"2167 Broadway, New York, NY",New York,NY,212799,0,3,268251.2127659576
1450000000255,BeardPapas,(310) 479-6665,"2130 Sawtelle Blvd, Los Angeles, CA",Los Angeles,CA,310479,0,2,305365.81018923124
1450000000256,BeardPapas,(650) 342-7272,"365 2nd Avenue, San Mateo, CA",San Mateo,CA,650342,0,2,568595.6204741731
1450000000257,Beautique,(212) 753-1200,"8 W 58th Street, New York, NY",New York,NY,212753,0,3,268251.2127659576
1450000000258,Bebebar,(415) 874-9896,"3809 18th Street, San Francisco, CA",San Francisco,CA,415874,0,2,423290.6819966108
1450000000259,BecksBarGrill,(608) 838-7190,"2515 US Highway 51, Mc Farland, WI",Mc Farland,WI,608838,0,4,556974.936962839
1450000000260,BedawiCafe,(718) 499-3444,"266 Prospect Park West, Brooklyn, NY",Brooklyn,NY,718499,0,3,650862.5810548888
1450000000261,BeesKnees,(212) 989-6400,"347 3rd Avenue, New York, NY, NY",New York,NY,212989,0,3,268251.2127659576
1450000000263,BekysBakery,(718) 397-0329,"37-78 103rd Street, Corona, NY",Corona,NY,718397,0,3,574663.5406422851
1450000000264,BelAmiRestaurant,(773) 878-2808,"5530 N. Lincoln Avenue, Chicago, IL",Chicago,IL,773878,0,1,602096.4060475162
1450000000265,BellsHamburgers,(706) 886-5933,"1445 South Big A Rd, Toccoa, GA",Toccoa,GA,706886,1,4,569022.1378112945
1450000000266,BellasPizza,(773) 238-8300,"1801 W. 95th Street, IL",Chicago,IL,773238,0,1,602096.4060475162
1450000000267,Bellanico,(510) 336-1180,"4238 Park Boulevard, Oakland, CA",Oakland,CA,510336,0,2,528527.4023130102
1450000000268,BellyGoodCafeCrepes,(415) 346-8383,"Japan Center, Level 2, 1737 Post Street, Suite 393, San Francisco, CA",San Francisco,CA,415346,0,2,423290.6819966108
1450000000270,BensSoftPretzels,(608) 833-3119,"66 W Towne Mall, Madison, WI",Madison,WI,608833,0,4,609773.4410629224
1450000000271,BenjaminSteakhouse,(914) 428-6868,"Dylan Hotel, 52 E. 41st Street, New York, NY",New York,NY,914428,0,3,268251.2127659576
1450000000272,BenjYehuda,(312) 726-9653,"10 S. LaSalle Street, IL",Chicago,IL,312726,0,1,602096.4060475162
1450000000273,BennysPizzaII,(312) 733-1231,"1244 W. 18th Street, Chicago, IL",Chicago,IL,312733,0,1,602096.4060475162
1450000000274,BenvenutosItalianGrill,(608) 241-1144,"1849 Northport Dr, Madison, WI",Madison,WI,608241,0,4,609773.4410629224
1450000000275,BerardisFamilyKitchen,(419) 626-4592,"1019 W Perkins Ave, Sandusky, OH",Sandusky,OH,419626,1,5,531647.1774657798
1450000000277,BergsteinsNewYorkDeli,(708) 754-6400,"200 Dixie Highway, Chicago Heights, IL",Chicago Heights,IL,708754,0,1,569265.1804414047
1450000000278,Berlin,(562) 435-0600,"420 E 4th St, Long Beach, CA",Long Beach,CA,562435,0,2,550572.5200387968
1450000000279,Berlyn,(718) 222-5800,"25 Lafayette Avenue, New York, NY",New York,NY,718222,0,3,268251.2127659576
1450000000280,BertiRestaurantLounge,(646) 861-1180,"25 Sherman Avenue, New York, NY",New York,NY,646861,0,3,268251.2127659576
1450000000281,BestBagelCoffee,(212) 564-4409,"225 W 35th Street, New York, NY",New York,NY,212564,0,3,268251.2127659576
1450000000282,BestDonuts,(925) 838-8388,"2217 San RamonValley Boulevard, Suite K, San Ramon, ",San Ramon,CA,925838,0,2,606650.3107126269
1450000000283,BestWingers,(212) 973-0690,"711 2nd Avenue, New York, NY",New York,NY,212973,0,3,268251.2127659576
1450000000284,Bettolona,(212) 749-1125,"3143 Broadway, New York, NY",New York,NY,212749,0,3,268251.2127659576
1450000000285,BeyondSushi,(646) 861-2889,"229 E 14th Street, New York, NY",New York,NY,646861,0,3,268251.2127659576
1450000000286,BeytiTurkishKebab,(718) 332-7900,"414 Brighton BeachAvenue, Brooklyn, NY, ",Brooklyn,NY,718332,0,3,650862.5810548888
1450000000287,BhutaneseEmaDatsi,(718) 458-8588,"67-21 WoodsideAvenue, Queens, ",Queens,NY,718458,0,3,708294.8666243096
1450000000288,BiaggisRistoranteItaliano,(630) 428-8500,"2752 Showplace Drive, Naperville, IL",Naperville,IL,630428,0,1,568923.1221095268
1450000000289,Biang,(718) 888-7713,"41-10 Main Street, Queens, NY",Queens,NY,718888,0,3,708294.8666243096
1450000000290,Biergarten,(212) 645-4100,"The Standard High Line, 848 Washington Street, New York, NY",New York,NY,212645,0,3,268251.2127659576
1450000000291,BigLittles,(773) 857-6677,"1034 W. Belmont Avenue, Chicago, IL",Chicago,IL,773857,0,1,602096.4060475162
1450000000292,BigBowlChineseExpress,(312) 546-7440,"Navy Pier, 600 E. Grand Avenue, Chicago, IL",Chicago,IL,312546,0,1,602096.4060475162
1450000000293,BigBoyGyros,(773) 525-3241,"3541 N. Western Avenue, Chicago, IL",Chicago,IL,773525,0,1,602096.4060475162
1450000000294,BigFatPita,(310) 282-8500,"10250 Santa Monica Blvd, Los Angeles, CA",Los Angeles,CA,310282,0,2,305365.81018923124
1450000000295,BigMamasPapasPizzeria,(818) 787-6789,"14419 Sherman Way, Van Nuys, CA",Van Nuys,CA,818787,0,2,586756.0006344368
1450000000296,BigMouthBurgers,(650) 692-8889,"675 Broadway Avenue, Millbrae, CA",Millbrae,CA,650692,0,2,565590.8699400607
1450000000297,BigScreenCuisine,(818) 401-0054,"18420 Hart St, Reseda, CA",Reseda,CA,818401,0,2,583531.1843298842
1450000000298,BigSkyRestaurant,(608) 205-6278,"176 East Main Street, Stoughton, WI",Stoughton,WI,608205,0,4,563467.3043763577
1450000000299,BigbysPourHouse,(630) 773-1050,"1700 W. Lake Street Suite B, Addison, IL",Addison,IL,630773,0,1,549647.0209512583
1450000000300,BigshrimpsSeafoodGrill,(626) 359-8982,"123 E Colorado Blvd, Monrovia, CA",Monrovia,CA,626359,0,2,566458.9709118404
1450000000301,BillsBarBurger,(212) 414-3003,"22 9th Ave, New York, NY",New York,NY,212414,0,3,268251.2127659576
1450000000302,BillyGoatTavern,(312) 670-8789,"Navy Pier, 600 E. Grand Avenue, Chicago, IL",Chicago,IL,312670,0,1,602096.4060475162
1450000000303,BillyGoatTavern,(312) 222-1525,"430 N. Michigan Avenue, Chicago, IL",Chicago,IL,312222,0,1,602096.4060475162
1450000000304,BinyJapaneseRestaurantKaraokeBar,(212) 334-5490,"8 Thompson Street, 2nd Floor, New York, NY",New York,NY,212334,0,3,268251.2127659576
1450000000305,Birds,(323) 465-0175,"5925 Franklin Ave, Hollywood, CA",Hollywood,CA,323465,0,2,513657.175267013
1450000000306,BiriyaniHouse,(718) 706-9718,"43-45 43rd Street, Queens, NY",Queens,NY,718706,0,3,708294.8666243096
1450000000307,BirraPub,(503) 486-5172,"18749 SW Martinazzi Avenue, OR",Oregon,OR,503486,1,6,569202.739895168
1450000000308,BismillahKebabCurry,(718) 235-3194,"1203 Liberty Avenue, Brooklyn, NY",Brooklyn,NY,718235,0,3,650862.5810548888
1450000000309,BismillahRestaurant,(773) 973-5602,"2510 W. Devon Avenue, IL",Chicago,IL,773973,0,1,602096.4060475162
1450000000310,BisousCiao,(212) 260-3463,"101 Stanton Street, New York, NY",New York,NY,212260,0,3,268251.2127659576
1450000000311,BisousCiao,(212) 675-6366,"235 Bleecker Street, New York, NY",New York,NY,212675,0,3,268251.2127659576
1450000000312,Bistro,(608) 294-3033,"1 W Dayton St, Madison, WI",Madison,WI,608294,0,4,609773.4410629224
1450000000313,BistroLAviateur,(415) 757-0270,"2850 21st Street, San Francisco, CA",San Francisco,CA,415757,0,2,423290.6819966108
1450000000314,BistroTruck,(800) 290-4924,"88 5th Avenue, New York, NY",New York,NY,800290,0,3,268251.2127659576
1450000000315,BitOBlarneyPub,(815) 478-7820,"525 S. State Street, IL",Manhattan,IL,815478,0,1,543507.3840845893
1450000000317,BKNY,(718) 281-1900,"47-11 Francis Lewis Boulevard, Queens, NY, NY",Queens,NY,718281,0,3,708294.8666243096
1450000000318,BlackAngus,(310) 370-1523,"3405 W Carson St, Torrance, CA",Torrance,CA,310370,0,2,464106.97046102246
1450000000319,BlackBull,(773) 227-8600,"1721 W. Division Street, Chicago, IL",Chicago,IL,773227,0,1,602096.4060475162
1450000000320,BlackDogGelato,(773) 348-7935,"1955 W. Belmont Avenue, IL",Chicago,IL,773348,0,1,602096.4060475162
1450000000321,BlackHawkTavernGrill,(920) 568-1898,"200 S Main St, Fort Atkinson, WI",Fort Atkinson,WI,920568,0,4,714379.5630344471
1450000000322,BlackThai,(718) 779-8424,"81-16 Northern Boulevard, Queens, NY",Queens,NY,718779,0,3,708294.8666243096
1450000000323,BlackbirdCafe,(562) 490-2473,"3405 Orange Ave., Long Beach, CA",Long Beach,CA,562490,0,2,550572.5200387968
1450000000324,BlackfinnAmeripub,(312) 836-0290,"65 W. Kinzie Street, Chicago, IL",Chicago,IL,312836,0,1,602096.4060475162
1450000000325,BlairStreetBBQ,(608) 251-1000,"605 E. Washington Avenue, Madison, WI",Madison,WI,608251,0,4,609773.4410629224
1450000000326,BlakesLotaburger,(505) 722-4223,"1111 W Lincoln Ave, Gallup, NM",Gallup,NM,505722,1,7,542848.9966745365
1450000000327,BlarneyStoneRestaurant,(212) 269-4988,"11 Trinity Place, New York, NY",New York,NY,212269,0,3,268251.2127659576
1450000000328,BlewInn,(920) 696-3711,"7115 Juneau Alcove, Lodi, WI",Lodi,WI,920696,0,4,577629.4010794479
1450000000329,BlindTiger,(212) 462-4682,"281 Bleecker Street, New York, NY",New York,NY,212462,0,3,268251.2127659576
1450000000330,BlissStreetStation,(718) 729-2547,"4702  Avenue, Queens, NY, NY",Queens,NY,718729,0,3,708294.8666243096
1450000000332,BlossomDuJour,(646) 998-3535,"617 Ninth Avenue, New York, NY",New York,NY,646998,0,3,268251.2127659576
1450000000333,BlossomonColumbus,(212) 875-2600,"507 Columbus Avenue, New York, NY",New York,NY,212875,0,3,268251.2127659576
1450000000334,BlowinSmokeBarbeque,(608) 215-0069,"1336 Montondon Avenue, Waunakee, WI",Waunakee,WI,608215,0,4,565826.1694669146
1450000000335,BluJamCafe,(323) 951-9191,"7371 Melrose Ave, Los Angeles, CA",Los Angeles,CA,323951,0,2,305365.81018923124
1450000000336,BluOrchid,(917) 823-5888,"45-04 Queens Boulevard, Queens, Sunnyside, NY",Sunnyside,NY,917823,0,3,585385.9074266864
1450000000337,BlueAgave,(312) 335-8900,"1050 N. State Street, Chicago, IL",Chicago,IL,312335,0,1,602096.4060475162
1450000000338,BlueBayDiner,(718) 225-6333,"5850 Francis Lewis Blvd, Oakland Gardens, NY",Oakland Gardens,NY,718225,0,3,570497.4378020966
1450000000339,BlueBottle,(510) 653-3394,"115 Sansome Street, San Francisco, CA",San Francisco,CA,510653,0,2,423290.6819966108
1450000000340,BlueMarbleIceCream,(718) 399-6926,"186 Underhill Avenue, Brooklyn, NY",Brooklyn,NY,718399,0,3,650862.5810548888
1450000000341,BlueRibbonBakery,(212) 337-0404,"34 Downing Street, New York, NY",New York,NY,212337,0,3,268251.2127659576
1450000000342,BlueRibbonSushiIzakaya,(212) 466-0404,"187 Orchard Street, Second Floor, New York, NY",New York,NY,212466,0,3,268251.2127659576
1450000000344,BlueSmoke,(212) 447-7733,"116 East 27th Street, New York, NY",New York,NY,212447,0,3,268251.2127659576
1450000000345,BlueSpoonCafe,(608) 643-0837,"550 Water St, Prairie Du Sac, WI",Prairie Du Sac,WI,608643,0,4,557693.1113170392
1450000000346,BlueVelvetLounge,(608) 250-9900,"430 W Gilman St, Madison, WI",Madison,WI,608250,0,4,609773.4410629224
1450000000347,BluefinSushiGrill,(706) 232-3317,"727 Turner McCall Blvd, Rome, GA",Rome,GA,706232,1,4,570790.521428822
1450000000348,Blush,(925) 556-0900,"4640 Tassajara Road, Dublin, CA",Dublin,CA,925556,0,2,623030.3942658074
1450000000349,Blush,(925) 417-2213,"3500 Bernal Avenue, Suite 145, Pleasanton, CA",Pleasanton,CA,925417,0,2,727544.9648622314
1450000000350,BobSangKoreanKitchen,(847) 965-1282,"Assi Plaza, 8901 N. Milwaukee Avenue, Niles, IL",Niles,IL,847965,0,1,587377.711265952
1450000000351,BobsBBQEmporium,(608) 807-8287,"8164 US Hwy 14, Arena, WI",Arena,WI,608807,0,4,556261.2287542461
1450000000352,BobsBurgersandBrew,(509) 987-1060,"3609 Plaza Way, Kennewick, WA",Kennewick,WA,509987,0,5,543403.9093176946
1450000000353,BobosBurgers,(323) 249-6711,"2709 Firestone Blvd, South Gate, CA",South Gate,CA,323249,0,2,507563.998149654
1450000000354,BobtailIceCreamCompany,(773) 880-7372,"2951 N. Broadway Street, Chicago, IL",Chicago,IL,773880,0,1,602096.4060475162
1450000000355,BobwhiteLunchSupperCounter,(212) 228-2972,"94 Avenue C, New York, NY",New York,NY,212228,0,3,268251.2127659576
1450000000356,Bocadillos,(415) 982-2622,"710 Montgomery Street, San Francisco, CA",San Francisco,CA,415982,0,2,423290.6819966108
1450000000357,BocaitoWineBar,(347) 617-1606,"81-15 Northern Boulevard, Queens, NY, NY",Queens,NY,347617,0,3,708294.8666243096
1450000000358,BodisJava,(510) 581-2634,"3803 E Castro ValleyBoulevard, Castro Valley, ",Castro Valley,CA,510581,0,2,539684.782372811
1450000000359,BolilloBakeryandDeli,(608) 819-6560,"4544 Monona Dr, Madison, WI",Madison,WI,608819,0,4,609773.4410629224
1450000000361,BomBolla,(773) 698-6601,"1501 N. Milwaukee Avenue, Chicago, IL",Chicago,IL,773698,0,1,602096.4060475162
1450000000362,BONDST,(212) 777-2500,"6 Bond Street, New York, NY",New York,NY,212777,0,3,268251.2127659576
1450000000363,BonefishGrill,(708) 873-5170,"15537 S. La Grange Road, Orland Park, IL",Orland Park,IL,708873,0,1,573135.2613095487
1450000000364,BonfyreAmericanGrille,(608) 273-3973,"2601 West Beltline Highway, Madison, WI",Madison,WI,608273,0,4,609773.4410629224
1450000000365,BontMarketCafe,(847) 383-6233,"430 Milwaukee Avenue, Chicago, IL",Chicago,IL,847383,0,1,602096.4060475162
1450000000366,BookersBarGrill,(847) 695-2976,"420 N. Mclean Boulevard, South Elgin, IL",South Elgin,IL,847695,0,1,594630.8535522602
1450000000367,BossSushi,(310) 659-5612,"270a S La Cienega Blvd, Beverly Hills, CA",Beverly Hills,CA,310659,0,2,493317.866017891
1450000000368,BossaNovaBrazilianCuisine,(323) 436-7999,"7181 W Sunset Blvd, Los Angeles, CA",Los Angeles,CA,323436,0,2,305365.81018923124
1450000000369,BouchonBakeryCafe,(212) 823-9366,"Time Warner Center, 10 Columbus Circle, New York, NY",New York,NY,212823,0,3,268251.2127659576
1450000000370,BouchonBakeryCafe,(212) 823-9357,"1 Rockefeller Plaza, New York, NY",New York,NY,212823,0,3,268251.2127659576
1450000000371,BountifulEatery,(773) 687-9811,"3312 N. Broadway Street, Chicago, IL",Chicago,IL,773687,0,1,602096.4060475162
1450000000372,BourbonStreetBarGrille,(212) 245-2030,"346 W 46th Street, New York, NY",New York,NY,212245,0,3,268251.2127659576
1450000000373,Bradburys,(608) 204-0474,"127 N Hamilton St., Madison, WI",Madison,WI,608204,0,4,609773.4410629224
1450000000374,Brankos,(773) 472-4873,"1118 W. Fullerton Avenue, Chicago, IL",Chicago,IL,773472,0,1,602096.4060475162
1450000000375,BranzinoItalianRistorante,(215) 790-0103,"261 S 17th Street, Philadelphia, PA",Philadelphia,PA,215790,1,0,456569.6461531867
1450000000376,BrassKnuckle,(415) 374-7340,"749 Larkin Street, San Francisco, CA",San Francisco,CA,415374,0,2,423290.6819966108
1450000000377,BrassMonkey,(213) 381-7047,"659 S Mariposa Ave, Los Angeles, CA",Los Angeles,CA,213381,0,2,305365.81018923124
1450000000378,BravoPizza,(415) 585-8500,"5145 Mission Street, San Francisco, CA94112",San Francisco,CA,415585,0,2,423290.6819966108
1450000000379,BravosPizza,(773) 328-7216,"4419 W. Fullerton Avenue, Hermosa, Chicago, ",Chicago,IL,773328,0,1,602096.4060475162
1450000000380,BreadWine,(773) 866-5266,"3732 W. Irving ParkRoad, Chicago, ",Chicago,IL,773866,0,1,602096.4060475162
1450000000381,BreadandCocoa,(415) 956-7200,"199 Sutter Street, San Francisco, CA",San Francisco,CA,415956,0,2,423290.6819966108
